NAME,year,month,utility_name,total_disconnections,est_disconnections,avg_disconnection_rate,difference,PCT_DIF,mae,mape
"Orange County, California",2019,Apr,Southern California Edison,1324,1323.318303136518,42.70967741935484,0.6816968634821023,-0.051487678510732805,0.6816968634821023,0.051487678510732805
"Orange County, California",2019,Aug,Southern California Edison,375,375,23.4375,0,0,0,0
"Orange County, California",2019,Dec,Southern California Edison,254,254,12.7,0,0,0,0
"Orange County, California",2019,Feb,Southern California Edison,819,818.6051896919741,28.24137931034483,0.3948103080258534,-0.04820638681634351,0.3948103080258534,0.04820638681634352
"Orange County, California",2019,Jan,Southern California Edison,977,976.7769575780228,36.18518518518518,0.2230424219771976,-0.02282931647668348,0.2230424219771976,0.02282931647668348
"Orange County, California",2019,Jul,Southern California Edison,172,171.79540709812107,11.466666666666667,0.2045929018789252,-0.11894936155751465,0.2045929018789252,0.11894936155751465
"Orange County, California",2019,Jun,Southern California Edison,397,396.6989475558975,16.541666666666668,0.30105244410248133,-0.07583184989986935,0.30105244410248133,0.07583184989986935
"Orange County, California",2019,Mar,Southern California Edison,6716,6713.29413979944,30.25225225225225,2.7058602005599823,-0.0402897587933291,2.7058602005599823,0.0402897587933291
"Orange County, California",2019,May,Southern California Edison,1267,1266.3758624712218,43.689655172413794,0.6241375287781921,-0.04926105199512171,0.6241375287781921,0.04926105199512171
"Orange County, California",2019,Nov,Southern California Edison,519,519,15.264705882352942,0,0,0,0
"Orange County, California",2019,Oct,Southern California Edison,1057,1057,30.2,0,0,0,0
"Orange County, California",2019,Sep,Southern California Edison,1300,1299.7077244258874,30.232558139534884,0.2922755741126366,-0.022482736470202817,0.2922755741126366,0.022482736470202817
